403	Jani Soininen hyppäsi taas hyvin ja jäi mitalista vain 	vaivaisen	 _metrin_ .
405		Selkävaivainen	 _Susanna Vanhanen_ sen sijaan joutui tunnustamaan TSK:n Piia Karosen 0-3 paremmakseen .
409		Selkävaivainen	 ykköspassari _Pentti_ Siika-aho oli ottelusta sivussa ja häntä tuurasi nuori Aki Riihimäki .
410	Pateri pelasi ottelun ilman 	jalkavaivaista	 _Olli Nenosta_ .
425	Meillä oli tänään 	vaivainen	 _joukkue_ kentällä ja vastustaja oli innokkaampi irtopalloissa .
427	Manninen siirsi 	jalkavaivaisen	 _Petri Häkkisen_ tauolta huiliin , mutta Pasi Vironen paikkasi hänen tonttinsa tyylikkäästi .
428	Hän kokeili viikonloppuna harjoituksissa kahden kärkimiehen kuvioita , mutta 	vaivaisin	 _tuloksin_ .
429	Porin 	jalkavaivainen	 _Wahlman_ ei yltänyt tällä kertaa parhaaseensa .
454	Kysyin kerran 	selkävaivaiselta	 _tuttavaltani_ hänen vointiaan .
457	PiPy:n valmentaja Kari Turkka juoksutti kentälle aloituskuusikon . jossa 	jalkavaivaista	 _Tiina_ Talvia tuurasi joukkueen toinen virolaispelaaja Kadri Määttä .
460	Joutsan vaivaistalolta muuan 	vaivainen	 vanha _vaimo_ , joka tavallisesti vietti päivänsä talon tuvan uunin pankolla , katosi toissa viikolla .
462	PiPv:n valmentaja Kari Turkka piti 	jalkavaivaista	 tähtipelaajansa _Tiina_ Talvia lähes koko ottelun ajan vaihtopenkillä antaen peliaikaa toiselle virolaiselle Kadri Määtälle .
465	kentällä 	jalkavaivaisenakin	 , koska _Ollin_ korvaajaa ei penkiltä
466	- Joukkue on minua ja 	olkapäävaivaista	 _Jyrki_ Leppää lukuun ottamatta täydessä iskussa .
468	1984 mallin Kenttälääkintäopas maksaa vain vitosen , Viestimieskiija vuodelta 1976 maksaa kympin ja Mikkelissä 1979 painettu Ilmatoijuntamiehen opas 	vaivaisen	 _vitosen_ .
471		vaivaisenakin	 _Keel_ joutuikin hakemaan hyökkäysten päättäjiksi koke , . j neet Reijo Sorvojan ja Olli Nenosen , vaikka kuudes mies olisikin ollut varsinaisella namupaikalla pallon tappoa ajatellen .
485	Raimo Summanen ja Jere Lehtinen olivat saaneet keskelleen 	polvivaivaisen	 _Saku Koivun_ paikalle Harri Sillgrenin .
487	HIFK:n riveistä oli poissa 	nivusvaivainen	 _Darren Boyko_ ja Sami Kapasta kokeiltiin laitahyökkääjänä .
488	Tampereen SM-kisat väliin jättänyt 	polvivaivainen	 _Tuulikki Pyykkönenja_ varauksin Merja Lahtinen , joka sunnuntaina keskeytti 30 kilometrillä .
499		Selkävaivainen	 _Merja Lahtinen_ ei osallistunut .
500	Raikka kirjautti luokkansa ainoat parilukemat I ( ) 37. TEK-81:n Pauli Ripatti jäi tuosta rajasta 	vaivaisen	 _pinnan_ .
