PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'osuus': 1, 'Pori': 1, 'oire': 1, 'soutu': 1, 'sellainen': 1, 'lintu': 1, 'nainen': 1, 'voitto': 1, 'onnettomuus': 1, 'kirjo': 1, 'keskushyökkäjä': 1, 'puna-juuri': 1, 'kumpikaan': 1, 'uinti': 1, 'kovaluonteinen': 1, 'anta': 1, 'kehitysketju': 1, 'kyseinen': 1}
F_SUBJECT	{'voittaa': 1, 'kokea': 1, 'ehtiä': 1, 'kiitää': 2, 'ei': 1, 'jäädä': 2, 'joutua': 1, 'voida': 1, 'sopia': 1}
OBJECT	{'sortaa': 1, 'toimia': 1, 'löytyä': 1, 'hyväksyä': 1, 'syödä': 1, 'herjata': 1, 'tarvita': 2, 'joutua': 1, 'päättää': 1, 'herätä': 1, 'kertoilla': 1, 'perustaa': 1, 'Sirje Kiin': 1, 'armahtaa': 1, 'kasvaa': 1, 'tuoda': 1}
NP_ATTRIBUTE	{'': 16, 'Gary Pallister': 1, 'Petri Ylönen': 1, 'Pekka Markkanen': 1, 'Myllylän': 1, 'Pekka Lipiäinen': 1, 'Valeri Popovitsh': 1, 'HNMKY:n': 1, 'tasapelipiste': 1, 'paitsiomaali': 1, 'Esko Immonen': 1, 'lemmikki': 1, 'Wayne Gretzkyäkin': 1, 'tulos': 2, 'Simo Eerikäinen': 1, 'vvatilla': 1, 'pisto': 1, 'Olli Nenonen': 2, 'Anthony': 1, 'Matti Valjakka': 1, 'Ingberg': 1, 'Mika Myllylä': 1, 'Aleksandr Andrijevskia': 1, 'markka': 2, 'Havard Tveite': 1, 'Hell Mantila': 1, 'Riitta Pitkänen': 1, 'Markus': 1, 'Erik Holmgren': 1, 'isä': 1, 'potilas': 1, 'Timo': 1, 'Italia': 1, 'tuttava': 1, 'Seppo Räty': 1, 'Harri': 1, 'Jyrki': 2, 'Mauri': 1, 'Kimmo Tarkkion': 1, 'Harri Vannin': 1, 'matka': 1, 'Marko Wahlmanilta': 1, 'Vesa Kalpio': 1, 'Tiina': 2, 'Hämäläinen': 1, 'Hannu': 1, 'satanen': 4, 'rupla': 1, 'Joni Liuksen': 1, 'Tuomas Korpela': 1, 'Aki Berg': 1, 'mattopesula': 1, 'Toni Koivunen': 1, 'Takon': 1, 'lapsilisä': 1, "Sophie's Symphony": 1, 'katukauppias': 1, 'Jarmo Alatensiötä': 1, 'Zein': 1, 'syntinen': 1, 'Pekka Ilmivalta': 1, 'maali': 2, 'puoU': 1, 'Jari Litmanen': 3, 'prosentti': 2, 'Heikki Kylliäinen': 1, 'Pasi Nenonen': 1, 'Janeckyn': 1, 'vitonen': 1, 'Jari Taipale': 1, 'Mika': 2, 'Tikkanen': 1, 'Catharina Svenlin': 1, 'Lindström': 1, 'rukata': 1, 'kirvesniemi': 1, 'Mika Strömberg': 1, 'pinna': 1, 'tamma': 1, 'kähärä': 1, 'Seppänen': 2, 'Sami Aikään': 1, 'Jani Hassinen': 1, 'Sampras': 1, 'centiimeistä': 1, 'keila': 2, 'suolaraha': 1, 'Tommi Kovanen': 1, 'eläin': 1, 'Janne Ahonen': 1, 'Pasi Pirinen': 1, 'osanottaja': 1, 'ja': 2, 'Wahlman': 1, 'Raimo Helminen': 1, 'puikko': 1, 'miljoona': 1, 'Stuttgart': 1, 'nurmi': 1, 'sekunti': 11, 'Harri Liikanen': 1, 'Ako': 1, 'kotijoukkue': 1, 'pelaaja': 1, 'Hannu Jäntti': 1, 'prosenttiyksikkö': 1, 'Jari': 1, 'Kankaanpää': 1, 'Darren Boyko': 1, 'Sami Laaksonen': 1, 'kuolonkalpea': 1, 'ripe': 2, 'Ilkka Mäkelä': 1, 'mikkeli-vierailu': 1, 'kantaa': 1, 'Mario Lemieuxia': 1, 'Lifländerin': 1, 'Lasse Peltonen': 1, 'Riia': 1, 'kuukausi': 1, 'vireä': 1, 'korkea': 1, 'Aleksandr Gredjusko': 1, 'Harri Vänni': 1, 'Juha Koskela': 1, 'tenniskenttä': 1, 'Ritva Valjakan': 1, 'Juha Jyrkkiö': 1, 'Erkki Aakko': 1, 'tukki': 1, 'Gretzkystä': 1, 'Jari Hartikainen': 1, 'Väisänen': 1, 'Tuulikki Pyykkönenja': 1, 'selänne': 1, 'Kylliäistä': 1, 'taskuraha': 1, 'Jani Lehtonen': 1, 'Mika Aaltonen': 1, 'mies': 2, 'Dufva': 1, 'Ari': 2, 'Henrik Kosonen': 7, 'Pasi Nurminen': 1, 'Janne Moilanen': 1, 'hallinta': 1, 'Herbert Crook': 1, 'Brett Hullin': 1, 'Susanna Heikkilä': 1, 'tunti': 2, 'Sakari Lindfors': 2, 'satalappunen': 1, 'maili': 1, 'lilliputti': 1, 'Mika Lu-': 1, 'kirahvi': 1, 'Darko': 1, 'kaari': 1, 'puu': 1, 'Mikaela Ingberg': 1, 'Susanna Vanhanen': 1, 'kymppi': 1, 'Krzysztof Gawara': 1, 'Janne Pulkkinen': 1, 'Timo Blomqvist': 1, 'palkkio': 1, 'Tommi Sallinen': 1, 'korpi': 1, 'Janne Räsänen': 1, 'Graf': 1, 'taistella': 1, 'karhu': 1, 'Arthur Numanin': 1, 'polttopuu': 1, 'Tuomas Sammelvuo': 1, 'Harri Hakkarainen': 2, 'kitinä': 1, 'kilo': 1, 'Heidi Hannula': 1, 'metri': 1, 'Olli Hartikainen': 3, 'Petri Häkkinen': 1, 'ukkonen': 1, 'äiti': 1, 'matkamies': 1, 'Peter Hoestra': 1, 'vammainen': 1, 'Rubinelda Henry-Serranon': 1, 'terhi': 1, 'Cole': 1, 'Kai Virtanen': 1, 'MM-': 1, 'Merja Lahtinen': 1, 'ia': 1, 'Ismo Lius': 2, 'Frank de Boer': 1, 'Janne Oinonen': 1, 'Jukka Marttila': 1, 'Pentti': 1, 'Fovvlkesin': 1, 'Shumovia': 1, 'tieura': 1, 'Backley': 1, 'työntekijä': 1, 'lyöjätykki': 1, 'Aki': 1, 'Valentin Kononej': 1, 'Wayne Gretzky': 1, 'Harri Nev': 1, 'Karppinen': 1, 'Ari Hjelmiä': 1, 'Kubilay Turkyilmazin': 1, 'Kinnunen': 1, 'Anders Eriksson': 1, 'Johan Östmanin': 1, 'saturainen': 1, 'asiakas': 1, 'Louise Laukko': 1, 'joukkue': 1, 'Guttorm': 1, 'ruskailikin': 1, 'ilme': 1, 'Mikko Haapakoski': 1, 'Stanislav Pochop': 1, 'tohmajärveläinen': 1, 'Glenn Lindquist': 1, 'Peter Ahola': 1, 'Harri Pöyry': 1, 'Suomi': 1, 'Gullit': 1, 'Jyrki Lehto': 1, 'vaimo': 1, 'Saku Koivu': 1, 'Petri Kuusinen': 1, 'jäljittely': 1, 'Changin': 1, 'Kihlström': 1, 'hevonen': 2, 'Ville Hautala': 1, 'sentti': 2, 'omena': 2, 'Esa': 2, 'piste': 10, 'I.': 1, 'Sini Tamminen': 1, 'juoksu': 1, 'Marko Suoste': 1, 'pylväspää': 1, 'Olli': 2, 'Harri Huttunen': 1, 'Robert Reichel': 1, 'vanhus': 2, 'Kautonen': 1, 'Keel': 1, 'ukkeli': 1, 'suupala': 1, 'Otakar Janecky': 1, 'osa': 1}
N_SUBJECT	{'': 1}
P_SUBJECT	{}
E_SUBJECT	{'': 1, 'hän': 1}
POS_SUBJECT	{}
POS_OBJECT	{}
NUM_ATTRIBUTE	{'': 21, 'se-': 1, 'Yvonne Gunell': 1, 'pää': 2, 'C-lohko': 1, 'aari': 1, 'ryppyinen': 1, '584': 1, 'penni': 1, 'prosentti': 23, 'Harry': 1, 'mmkista': 1, 'Fredrik Olausson': 1, 'kruunu': 1, 'tulos': 1, 'maikka': 1, 'Göteborgin': 1, 'kappale': 4, 'parlamenttipaik': 1, 'Jani Soininen': 1, 'markka': 19, 'dollari': 2, 'Jonathon': 1, 'ero': 1, 'tunti': 2, 'syöttöpiste': 1, 'teippi': 1, 'päivä': 1, 'voitto': 1, 'sata': 1, '062': 1, '400': 1, 'sekunni': 1, 'miljoo-': 1, 'Susanna Vanhanen': 1, 'juoksu': 1, 'virhepiste': 1, 'kymmenys': 1, 'Saksa': 1, 'l.': 1, 'tavi': 1, '(': 2, 'sadasosapiste': 1, 'kuusi': 1, '1990': 1, 'ääni': 4, 'kolme': 2, 'kerta': 2, '100': 1, 'sujua': 1, 'vuosi': 6, ':': 2, 'metri': 4, 'minuutti': 9, 'teelusikallinen': 1, ',': 2, 'maali': 13, 'kuukausi': 1, 'tapahtuma': 1, '%': 2, '000': 19, 'mc-pistettä': 1, 'puimuri': 1, 'rysä': 1, 'solmu': 1, '.': 12, 'kilomet-': 1, 'Mikko Haapakoski': 1, 'siirto': 1, 'lokakuu': 1, 'kilo': 1, 'pinna': 2, 'Mark Messier': 1, 'uusi': 1, '600': 1, 'hikipisara': 1, 'puu': 1, 'Vaapaheittoja': 1, 'juoksija': 1, 'kisapaikka': 1, 'kotiutustilannetta': 1, 'sadasosasekunti': 9, 'aste': 1, 'avauserä': 1, 'piikki': 1, 'keila': 12, 'kilometri': 2, 'miljardi': 1, '/': 1, 'kysyä': 1, 'oljenkorren': 1, 'viikko': 3, 'liigapeli': 1, 'ja': 4, 'lippu': 1, 'miljoona': 12, 'hehtaari': 1, 'kolmonentilanne': 2, 'vartti': 2, 'litra': 2, 'gramma': 2, 'ampiainen': 2, 'sekunti': 55, 'Uudellamaalla': 1, 'kymmenen': 1, 'senttilitra': 1, 'sentti': 8, 'yksi': 1, 'hopeamitali': 1, 'milli': 1, 'ta': 1, 'piste': 55, 'hiihtäjä': 1, 'torjunta': 1, '594': 1, 'tekopaikka': 1, 'sadasosa': 3, '84': 1, 'mitali': 2, 'ottelu': 2, 'laukaus': 2}
PREDICATIVE	{'Kati Räsänen': 2, 'hän': 1, 'lonkkavaivainen': 1, 'Söderström': 1, 'suuri': 1, 'vaivainen': 1, 'Jussi Nuorela': 1, 'joka': 2, 'pikkuvaivainen': 1, 'kaikki': 1, 'maajoukkuemies': 1, 'molempi': 1, 'nivunenvaivainen': 1, 'kalliokoski': 1, 'jalka': 1, 'maalintekijä': 1, 'autuas': 1, 'useimmat': 1, 'Hipo': 1}
ESS_ADVERBIAL	{'': 12, 'tulokas': 1, 'Markus Lepistö': 1, 'kapteeni': 2, 'David Robinson': 1, 'kanadalainen': 1, 'hyvä': 1, 'libero': 1, 'yhdeksän': 1, 'su': 1, 'Jukka Liikala': 1, 'Lusik': 1, 'puoluejohtaja': 1, 'kakkoskoppari': 1, 'TPS': 1, 'ontua': 1, 'hän': 3, 'tähtihakkuri': 1, 'Here': 1, 'Kaavi': 1, 'terho': 1, 'Herbert Crook': 1, 'urakka': 1, 'toinen': 2, 'Jukka Mäkinen': 1, 'ori': 1, 'polvi': 1, 'annos': 1, 'tulos': 2, 'possu': 1, 'pitkänhuiskea': 1, 'Jukka Ripatti': 1, 'kähärä': 1, 'Marttila': 1, 'joka': 3, 'Gretzky': 1, 'ykkönensentteri': 1, 'kilpailunäyttö': 1, 'Mika Lipponen': 1, 'Banking': 1, 'vaihtopenkki': 1, 'Linford Christie': 1, 'vastaanottospesialisti': 1, 'ykkönenmaalivahti': 1, 'passari': 1, 'se': 1, 'Mikael Kajander': 1, 'Jarkko Partanen': 1, 'Luhtanen': 1, 'kärki': 1, 'Pitkänen': 1, 'Jari': 1, 'siirtää': 1, 'Lemieux': 1, 'kaksi': 1, 'Pete Sampras': 1, 'este': 1, 'paha': 1, 'seitsemän': 1}
GEN_ATTRIBUTE	{'': 1, 'ryhmä': 1, 'maa': 1, 'legenda': 1, 'aktivisti': 1, 'harmi': 1, 'auttaa': 1, 'marjaselkä': 1, 'mieli': 1, 'määrä': 1, 'sijoitus': 1, 'asema': 1, 'kiijoissa': 1, 'hoitaa': 1, 'hartia': 1, 'eläke': 1, 'kirja': 1, 'valtakunta': 1, 'näköisi': 1}
COMPOUND_ATTRIBUTE	{'ukkojaja': 1, 'hoitoneuvoja': 1, 'talo': 45, 'luuta': 1, 'apu': 7, 'hoito-tarkastaja': 1, 'elo': 1, 'poika': 1, 'hoitolainen': 3, 'tukki': 1, 'hoitotarkastaja': 1, 'hoitopoliittinen': 1, '-ja': 1, 'hoitokunta': 1, 'hoito-olo': 1, 'taloaika': 2, 'huone': 8, 'uus': 9, 'hoitohuone': 1, 'hoitoasia': 1, '-hoito': 1, 'hoitoapu': 1, 'hoito-kysymys': 1, 'taksa': 3, 'hoito-ohjesääntö': 2, 'hoito': 57, 'päästäinen': 1, 'tupa': 1, 'ukkonäyttely': 1, 'kassa': 6, 'hoito-asia': 1, 'enluu': 15, 'vaishoidon': 1, 'mänty': 1, 'huoltoajatus': 1, 'salmi': 5, 'koivu': 16, 'kotiaika': 1, 'ryhmä': 1, 'ruotujärjestelmä': 1, 'hoitovirkaomainen': 1, 'ukko': 51, 'en-luu': 18, 'poikalito': 1, 'hiiri': 1, 'hoitojärjestelmä': 1, 'hoitohallitus': 1, 'hoitoasetus': 6, 'hoitorasitus': 1, 'akka': 1, 'ohjesääntö': 1, 'kollehdit': 1, 'kokous': 2, 'ukkokausi': 1, 'taloajattelu': 1, 'hoitotoiminta': 1, 'hoito-hallitus': 1, 'i': 4, 'iva': 1, 'hoitolasäädäntö': 1, 'pöllöveistos': 1, 'prosentti': 2, 'lampi': 1, 'koti': 1}
PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'nainen': 1, 'puna-juuri': 1, 'keskushyökkäjä': 1, 'osuus': 1, 'kehitysketju': 1, 'kumpikaan': 1, 'kyseinen': 1, 'kovaluonteinen': 1, 'onnettomuus': 1, 'Pori': 1, 'anta': 1, 'lintu': 1, 'soutu': 1, 'oire': 1, 'voitto': 1, 'uinti': 1, 'kirjo': 1, 'sellainen': 1}
F_SUBJECT	{'kiitää': 2, 'voida': 1, 'ehtiä': 1, 'joutua': 1, 'ei': 1, 'jäädä': 2, 'kokea': 1, 'voittaa': 1, 'sopia': 1}
OBJECT	{'toimia': 1, 'armahtaa': 1, 'syödä': 1, 'perustaa': 1, 'hyväksyä': 1, 'Sirje Kiin': 1, 'tuoda': 1, 'kertoilla': 1, 'herätä': 1, 'sortaa': 1, 'joutua': 1, 'löytyä': 1, 'herjata': 1, 'tarvita': 2, 'päättää': 1, 'kasvaa': 1}
NP_ATTRIBUTE	{'': 16, 'Väisänen': 1, 'vanhus': 2, 'Aleksandr Gredjusko': 1, 'Hell Mantila': 1, 'Suomi': 1, 'kymppi': 1, 'Petri Ylönen': 1, 'korpi': 1, 'sentti': 2, 'Janeckyn': 1, 'Harri Vänni': 1, 'Vesa Kalpio': 1, 'miljoona': 1, 'Karppinen': 1, 'Anders Eriksson': 1, 'Frank de Boer': 1, 'Cole': 1, 'taistella': 1, 'polttopuu': 1, 'Ari': 2, 'Tommi Kovanen': 1, 'HNMKY:n': 1, 'Johan Östmanin': 1, 'Ritva Valjakan': 1, 'vitonen': 1, 'Kimmo Tarkkion': 1, 'Jari Taipale': 1, 'tukki': 1, 'katukauppias': 1, 'Tuomas Sammelvuo': 1, 'tenniskenttä': 1, 'Jari Hartikainen': 1, 'ja': 2, 'Sini Tamminen': 1, 'Marko Suoste': 1, 'Pentti': 1, 'Jyrki': 2, 'Erik Holmgren': 1, 'Wayne Gretzkyäkin': 1, 'Kylliäistä': 1, 'suupala': 1, 'Dufva': 1, 'Mika Myllylä': 1, 'Timo': 1, 'Lifländerin': 1, 'Riia': 1, 'karhu': 1, 'Sampras': 1, 'Jani Lehtonen': 1, 'Graf': 1, 'Esko Immonen': 1, 'Sami Laaksonen': 1, 'Harri Hakkarainen': 2, 'Pasi Nenonen': 1, 'pisto': 1, 'Jari Litmanen': 3, 'matka': 1, 'satanen': 4, 'Harri': 1, 'Kautonen': 1, 'kaari': 1, 'Mika Aaltonen': 1, 'puu': 1, 'Pasi Nurminen': 1, 'Harri Huttunen': 1, 'vvatilla': 1, 'Tuulikki Pyykkönenja': 1, 'kotijoukkue': 1, 'työntekijä': 1, 'Hannu': 1, 'sekunti': 11, 'asiakas': 1, 'palkkio': 1, 'kähärä': 1, 'Lasse Peltonen': 1, 'Olli Hartikainen': 3, 'Pasi Pirinen': 1, 'ruskailikin': 1, 'saturainen': 1, 'Wayne Gretzky': 1, 'Petri Kuusinen': 1, 'Seppänen': 2, 'lemmikki': 1, 'Aki': 1, 'Harri Pöyry': 1, 'Shumovia': 1, 'vaimo': 1, 'Hämäläinen': 1, 'Zein': 1, 'paitsiomaali': 1, 'Heikki Kylliäinen': 1, 'syntinen': 1, 'Peter Hoestra': 1, 'kitinä': 1, 'mies': 2, 'rukata': 1, 'Mika Lu-': 1, 'Rubinelda Henry-Serranon': 1, 'Markus': 1, 'Sakari Lindfors': 2, 'korkea': 1, 'metri': 1, 'potilas': 1, 'Matti Valjakka': 1, 'Juha Koskela': 1, 'Joni Liuksen': 1, 'Tommi Sallinen': 1, 'Gullit': 1, 'Aki Berg': 1, 'I.': 1, 'ripe': 2, 'tohmajärveläinen': 1, 'matkamies': 1, 'Wahlman': 1, 'Havard Tveite': 1, 'Timo Blomqvist': 1, 'Kihlström': 1, 'Saku Koivu': 1, 'Mikaela Ingberg': 1, 'Tuomas Korpela': 1, 'Tikkanen': 1, 'Krzysztof Gawara': 1, 'rupla': 1, 'ia': 1, 'nurmi': 1, 'MM-': 1, 'osanottaja': 1, 'Ari Hjelmiä': 1, 'Riitta Pitkänen': 1, 'Toni Koivunen': 1, 'Hannu Jäntti': 1, 'tuttava': 1, 'Henrik Kosonen': 7, 'äiti': 1, 'prosentti': 2, 'kirvesniemi': 1, 'Jukka Marttila': 1, 'suolaraha': 1, 'tulos': 2, 'Mauri': 1, 'Italia': 1, 'kilo': 1, 'Ingberg': 1, 'Mikko Haapakoski': 1, 'kuolonkalpea': 1, 'lilliputti': 1, 'Backley': 1, 'terhi': 1, 'Harri Liikanen': 1, 'Stanislav Pochop': 1, 'Gretzkystä': 1, 'Ilkka Mäkelä': 1, 'satalappunen': 1, 'tamma': 1, 'Jyrki Lehto': 1, 'Olli Nenonen': 2, 'hevonen': 2, 'Stuttgart': 1, 'kirahvi': 1, 'Kai Virtanen': 1, 'Jani Hassinen': 1, 'taskuraha': 1, 'Seppo Räty': 1, 'Louise Laukko': 1, 'Guttorm': 1, 'Arthur Numanin': 1, 'vammainen': 1, 'Susanna Vanhanen': 1, 'maili': 1, 'Janne Moilanen': 1, 'joukkue': 1, 'Mario Lemieuxia': 1, 'Mika Strömberg': 1, 'Peter Ahola': 1, 'Olli': 2, 'kuukausi': 1, 'lapsilisä': 1, 'piste': 10, 'Juha Jyrkkiö': 1, 'selänne': 1, 'ukkonen': 1, 'hallinta': 1, 'Anthony': 1, 'Otakar Janecky': 1, 'Janne Ahonen': 1, 'isä': 1, 'puoU': 1, 'Valeri Popovitsh': 1, 'Pekka Ilmivalta': 1, 'Erkki Aakko': 1, 'Darko': 1, 'Changin': 1, 'mikkeli-vierailu': 1, 'Kubilay Turkyilmazin': 1, 'Ismo Lius': 2, 'Robert Reichel': 1, 'Gary Pallister': 1, 'eläin': 1, 'Keel': 1, 'tunti': 2, 'Valentin Kononej': 1, 'Takon': 1, 'Catharina Svenlin': 1, 'ilme': 1, 'tasapelipiste': 1, 'Raimo Helminen': 1, 'Marko Wahlmanilta': 1, 'jäljittely': 1, 'Darren Boyko': 1, 'Ako': 1, 'juoksu': 1, 'osa': 1, 'Myllylän': 1, 'Fovvlkesin': 1, 'pylväspää': 1, 'Brett Hullin': 1, 'Aleksandr Andrijevskia': 1, 'Kankaanpää': 1, 'Janne Oinonen': 1, 'Harri Nev': 1, 'Pekka Lipiäinen': 1, 'Glenn Lindquist': 1, 'Harri Vannin': 1, 'tieura': 1, 'Heidi Hannula': 1, "Sophie's Symphony": 1, 'Susanna Heikkilä': 1, 'Jarmo Alatensiötä': 1, 'Kinnunen': 1, 'centiimeistä': 1, 'Mika': 2, 'Simo Eerikäinen': 1, 'Petri Häkkinen': 1, 'lyöjätykki': 1, 'Janne Pulkkinen': 1, 'keila': 2, 'Esa': 2, 'kantaa': 1, 'vireä': 1, 'pelaaja': 1, 'mattopesula': 1, 'Ville Hautala': 1, 'omena': 2, 'Sami Aikään': 1, 'Lindström': 1, 'ukkeli': 1, 'markka': 2, 'maali': 2, 'Herbert Crook': 1, 'puikko': 1, 'prosenttiyksikkö': 1, 'Merja Lahtinen': 1, 'Pekka Markkanen': 1, 'Tiina': 2, 'Jari': 1, 'pinna': 1, 'Janne Räsänen': 1}
N_SUBJECT	{'': 1}
P_SUBJECT	{}
E_SUBJECT	{'': 1, 'hän': 1}
POS_SUBJECT	{}
POS_OBJECT	{}
NUM_ATTRIBUTE	{'': 21, 'puimuri': 1, 'tulos': 1, 'sadasosa': 3, 'siirto': 1, 'Mikko Haapakoski': 1, 'sentti': 8, 'parlamenttipaik': 1, 'Göteborgin': 1, 'Uudellamaalla': 1, 'Vaapaheittoja': 1, 'Saksa': 1, 'kappale': 4, 'ta': 1, 'sadasosasekunti': 9, ',': 2, 'solmu': 1, 'Fredrik Olausson': 1, 'kisapaikka': 1, 'pää': 2, 'Harry': 1, 'litra': 2, 'Mark Messier': 1, 'kotiutustilannetta': 1, 'mitali': 2, 'kysyä': 1, 'lippu': 1, 'tunti': 2, 'Susanna Vanhanen': 1, 'yksi': 1, 'teelusikallinen': 1, 'ja': 4, 'dollari': 2, 'sadasosapiste': 1, 'uusi': 1, 'kuukausi': 1, 'vartti': 2, 'torjunta': 1, 'C-lohko': 1, '100': 1, 'miljoona': 12, 'hiihtäjä': 1, 'piste': 55, '000': 19, 'sata': 1, 'juoksija': 1, 'kruunu': 1, '(': 2, 'l.': 1, ':': 2, 'ero': 1, 'viikko': 3, 'voitto': 1, '/': 1, 'hopeamitali': 1, '584': 1, 'kilo': 1, 'vuosi': 6, '600': 1, 'sekunti': 55, 'laukaus': 2, 'tavi': 1, 'kymmenys': 1, 'kerta': 2, 'rysä': 1, 'tekopaikka': 1, 'miljoo-': 1, 'aari': 1, 'teippi': 1, '062': 1, 'kilometri': 2, 'hehtaari': 1, 'puu': 1, 'ampiainen': 2, 'tapahtuma': 1, 'avauserä': 1, 'virhepiste': 1, 'ottelu': 2, 'penni': 1, 'kymmenen': 1, '594': 1, 'minuutti': 9, '%': 2, 'sekunni': 1, 'gramma': 2, 'metri': 4, 'lokakuu': 1, 'Jani Soininen': 1, 'piikki': 1, 'juoksu': 1, 'milli': 1, 'päivä': 1, 'prosentti': 23, '.': 12, 'kolme': 2, 'Yvonne Gunell': 1, 'syöttöpiste': 1, 'mmkista': 1, 'kolmonentilanne': 2, 'keila': 12, 'kuusi': 1, '400': 1, 'miljardi': 1, 'maikka': 1, 'senttilitra': 1, 'mc-pistettä': 1, 'ääni': 4, '1990': 1, 'kilomet-': 1, 'markka': 19, 'se-': 1, 'maali': 13, 'ryppyinen': 1, 'liigapeli': 1, 'oljenkorren': 1, 'Jonathon': 1, '84': 1, 'hikipisara': 1, 'aste': 1, 'pinna': 2, 'sujua': 1}
PREDICATIVE	{'pikkuvaivainen': 1, 'Hipo': 1, 'molempi': 1, 'kaikki': 1, 'nivunenvaivainen': 1, 'lonkkavaivainen': 1, 'autuas': 1, 'hän': 1, 'Söderström': 1, 'joka': 2, 'vaivainen': 1, 'suuri': 1, 'maajoukkuemies': 1, 'useimmat': 1, 'Jussi Nuorela': 1, 'jalka': 1, 'maalintekijä': 1, 'Kati Räsänen': 2, 'kalliokoski': 1}
ESS_ADVERBIAL	{'': 12, 'passari': 1, 'tulos': 2, 'libero': 1, 'tulokas': 1, 'kilpailunäyttö': 1, 'siirtää': 1, 'Mikael Kajander': 1, 'kähärä': 1, 'TPS': 1, 'vastaanottospesialisti': 1, 'ykkönenmaalivahti': 1, 'Here': 1, 'hyvä': 1, 'pitkänhuiskea': 1, 'Jukka Mäkinen': 1, 'Jukka Ripatti': 1, 'polvi': 1, 'este': 1, 'Gretzky': 1, 'Luhtanen': 1, 'kakkoskoppari': 1, 'vaihtopenkki': 1, 'puoluejohtaja': 1, 'Marttila': 1, 'ykkönensentteri': 1, 'se': 1, 'Lemieux': 1, 'Jarkko Partanen': 1, 'Mika Lipponen': 1, 'paha': 1, 'ori': 1, 'terho': 1, 'David Robinson': 1, 'Banking': 1, 'Kaavi': 1, 'ontua': 1, 'kaksi': 1, 'Pete Sampras': 1, 'kärki': 1, 'Markus Lepistö': 1, 'kanadalainen': 1, 'annos': 1, 'Linford Christie': 1, 'yhdeksän': 1, 'Jukka Liikala': 1, 'hän': 3, 'joka': 3, 'Lusik': 1, 'tähtihakkuri': 1, 'Pitkänen': 1, 'Herbert Crook': 1, 'urakka': 1, 'kapteeni': 2, 'possu': 1, 'su': 1, 'Jari': 1, 'toinen': 2, 'seitsemän': 1}
GEN_ATTRIBUTE	{'': 1, 'eläke': 1, 'harmi': 1, 'näköisi': 1, 'sijoitus': 1, 'ryhmä': 1, 'maa': 1, 'valtakunta': 1, 'legenda': 1, 'kiijoissa': 1, 'määrä': 1, 'aktivisti': 1, 'kirja': 1, 'hoitaa': 1, 'hartia': 1, 'auttaa': 1, 'marjaselkä': 1, 'mieli': 1, 'asema': 1}
COMPOUND_ATTRIBUTE	{'hoitohuone': 1, 'akka': 1, 'ukkonäyttely': 1, 'hoito-olo': 1, 'ukkojaja': 1, 'talo': 45, 'ohjesääntö': 1, 'hoitoasetus': 6, 'hoitovirkaomainen': 1, 'salmi': 5, 'elo': 1, 'luuta': 1, 'hoito-asia': 1, 'koivu': 16, 'ryhmä': 1, 'taksa': 3, 'mänty': 1, 'hoito': 57, 'prosentti': 2, 'hoitotarkastaja': 1, 'ukkokausi': 1, 'hoitohallitus': 1, 'hoitopoliittinen': 1, 'taloajattelu': 1, 'hoitoasia': 1, 'päästäinen': 1, 'koti': 1, 'kokous': 2, 'hoitoapu': 1, 'hoitorasitus': 1, 'tukki': 1, 'tupa': 1, 'poika': 1, 'poikalito': 1, 'hoito-kysymys': 1, 'hoito-tarkastaja': 1, 'apu': 7, 'ukko': 51, 'hoitotoiminta': 1, 'kassa': 6, 'hoito-hallitus': 1, 'huone': 8, 'ruotujärjestelmä': 1, 'hiiri': 1, 'kotiaika': 1, 'huoltoajatus': 1, 'en-luu': 18, 'vaishoidon': 1, 'kollehdit': 1, 'enluu': 15, 'pöllöveistos': 1, 'hoitokunta': 1, 'iva': 1, '-ja': 1, 'hoito-ohjesääntö': 2, 'hoitoneuvoja': 1, 'i': 4, 'taloaika': 2, 'hoitojärjestelmä': 1, 'lampi': 1, 'hoitolainen': 3, '-hoito': 1, 'hoitolasäädäntö': 1, 'uus': 9}
PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'nainen': 1, 'puna-juuri': 1, 'osuus': 1, 'soutu': 1, 'kovaluonteinen': 1, 'kirjo': 1, 'keskushyökkäjä': 1, 'sellainen': 1, 'oire': 1, 'uinti': 1, 'voitto': 1, 'kyseinen': 1, 'kehitysketju': 1, 'onnettomuus': 1, 'anta': 1, 'Pori': 1, 'lintu': 1, 'kumpikaan': 1}
F_SUBJECT	{'kokea': 1, 'sopia': 1, 'voittaa': 1, 'ehtiä': 1, 'kiitää': 2, 'jäädä': 2, 'joutua': 1, 'voida': 1, 'ei': 1}
OBJECT	{'tuoda': 1, 'herjata': 1, 'hyväksyä': 1, 'perustaa': 1, 'kertoilla': 1, 'löytyä': 1, 'syödä': 1, 'herätä': 1, 'sortaa': 1, 'Sirje Kiin': 1, 'päättää': 1, 'toimia': 1, 'joutua': 1, 'armahtaa': 1, 'tarvita': 2, 'kasvaa': 1}
